Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Price,PER,EPS,MarketCap,EPS_Growth,PEG,Error,Links
082660,코스나인,58.425,50.0,52.8,46.8,84.1,480.0,,-210.0,478.0,-30.434782608695656,,,"<a href=""https://m.stock.naver.com/domestic/stock/082660/total"" target=""_blank"">Naver Mobile</a>"
284620,카이노스메드,58.400000000000006,90.8,40.0,52.8,50.0,1087.0,,-330.0,360.0,7.339449541284404,,,"<a href=""https://m.stock.naver.com/domestic/stock/284620/total"" target=""_blank"">Naver Mobile</a>"
115180,큐리언트,58.4,50.0,40.0,61.2,82.4,34500.0,,-689.0,12831.0,-10.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/115180/total"" target=""_blank"">Naver Mobile</a>"
368970,오에스피,58.39999999999999,50.0,43.1,76.3,64.2,1839.0,,-161.0,172.0,-400.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/368970/total"" target=""_blank"">Naver Mobile</a>"
240600,유진테크놀로지,58.35,66.7,42.5,64.6,59.6,3550.0,,-855.0,246.0,35.483870967741936,,,"<a href=""https://m.stock.naver.com/domestic/stock/240600/total"" target=""_blank"">Naver Mobile</a>"
243840,신흥에스이씨,58.35,50.0,43.0,68.5,71.9,5960.0,,-97.0,2298.0,-124.04371584699454,,,"<a href=""https://m.stock.naver.com/domestic/stock/243840/total"" target=""_blank"">Naver Mobile</a>"
246250,에스엘에스바이오,58.324999999999996,50.0,42.5,61.2,79.6,1969.0,,-232.0,302.0,-427.27272727272725,,,"<a href=""https://m.stock.naver.com/domestic/stock/246250/total"" target=""_blank"">Naver Mobile</a>"
419540,비스토스,58.225,50.0,42.5,78.3,62.1,1118.0,,-12.0,257.0,-175.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/419540/total"" target=""_blank"">Naver Mobile</a>"
054630,에이디칩스,58.2,83.3,42.5,28.1,78.9,,,,,69.48051948051948,,,"<a href=""https://m.stock.naver.com/domestic/stock/054630/total"" target=""_blank"">Naver Mobile</a>"
008290,원풍물산,58.2,66.7,40.0,71.8,54.3,411.0,,-78.0,167.0,28.888888888888886,,,"<a href=""https://m.stock.naver.com/domestic/stock/008290/total"" target=""_blank"">Naver Mobile</a>"
122310,제노레이,58.175000000000004,50.0,46.3,83.5,52.9,4480.0,,-563.0,652.0,-207.89473684210526,,,"<a href=""https://m.stock.naver.com/domestic/stock/122310/total"" target=""_blank"">Naver Mobile</a>"
180400,DXVX,58.175,50.0,57.5,51.2,74.0,4970.0,,-1035.0,4892.0,-54.24242424242425,,,"<a href=""https://m.stock.naver.com/domestic/stock/180400/total"" target=""_blank"">Naver Mobile</a>"
473950,에스케이증권제13호스팩,58.15,,43.8,72.5,,2065.0,82.6,25.0,91.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/473950/total"" target=""_blank"">Naver Mobile</a>"
074600,원익QnC,58.15,53.5,51.4,68.8,58.9,29000.0,27.78,1044.0,7624.0,-43.2712215320911,,,"<a href=""https://m.stock.naver.com/domestic/stock/074600/total"" target=""_blank"">Naver Mobile</a>"
338840,와이바이오로직스,58.15,78.3,42.5,36.8,75.0,24500.0,,-585.0,3719.0,54.6875,,,"<a href=""https://m.stock.naver.com/domestic/stock/338840/total"" target=""_blank"">Naver Mobile</a>"
417860,오브젠,58.133333333333326,90.7,40.0,43.7,,10000.0,,-808.0,470.0,10.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/417860/total"" target=""_blank"">Naver Mobile</a>"
406820,뷰티스킨,58.1,50.0,42.5,65.3,74.6,2790.0,,-682.0,394.0,-23.076923076923077,,,"<a href=""https://m.stock.naver.com/domestic/stock/406820/total"" target=""_blank"">Naver Mobile</a>"
418550,제이오,58.075,50.0,42.5,68.3,71.5,8950.0,,-427.0,2866.0,-244.21052631578948,,,"<a href=""https://m.stock.naver.com/domestic/stock/418550/total"" target=""_blank"">Naver Mobile</a>"
246960,SCL사이언스,58.075,76.0,42.5,39.6,74.2,2175.0,,-116.0,740.0,9.67741935483871,,,"<a href=""https://m.stock.naver.com/domestic/stock/246960/total"" target=""_blank"">Naver Mobile</a>"
110790,크리스에프앤씨,58.074999999999996,66.7,42.5,72.5,50.6,4080.0,,-401.0,956.0,-368.57142857142856,,,"<a href=""https://m.stock.naver.com/domestic/stock/110790/total"" target=""_blank"">Naver Mobile</a>"
023790,동일스틸럭스,58.050000000000004,77.4,40.0,60.2,54.6,1103.0,,-261.0,288.0,13.043478260869565,,,"<a href=""https://m.stock.naver.com/domestic/stock/023790/total"" target=""_blank"">Naver Mobile</a>"
455900,엔젤로보틱스,58.05,83.3,42.5,61.2,45.2,35000.0,,-692.0,5326.0,34.59119496855346,,,"<a href=""https://m.stock.naver.com/domestic/stock/455900/total"" target=""_blank"">Naver Mobile</a>"
192410,오늘이엔엠,58.05,70.3,57.5,51.2,53.2,877.0,,-4493.0,409.0,-286.3157894736842,,,"<a href=""https://m.stock.naver.com/domestic/stock/192410/total"" target=""_blank"">Naver Mobile</a>"
307870,비투엔,58.05,66.7,42.5,51.2,71.8,1219.0,,-162.0,726.0,38.34586466165413,,,"<a href=""https://m.stock.naver.com/domestic/stock/307870/total"" target=""_blank"">Naver Mobile</a>"
246720,아스타,58.0,95.8,40.0,58.7,37.5,7420.0,,-205.0,1126.0,36.36363636363637,,,"<a href=""https://m.stock.naver.com/domestic/stock/246720/total"" target=""_blank"">Naver Mobile</a>"
441270,파인엠텍,57.975,51.5,42.5,60.4,77.5,10760.0,,-363.0,4369.0,1.4705882352941175,,,"<a href=""https://m.stock.naver.com/domestic/stock/441270/total"" target=""_blank"">Naver Mobile</a>"
065570,삼영이엔씨,57.975,80.8,42.5,58.7,49.9,764.0,,-1226.0,123.0,-34.01360544217687,,,"<a href=""https://m.stock.naver.com/domestic/stock/065570/total"" target=""_blank"">Naver Mobile</a>"
474170,루미르,57.93333333333334,,40.0,61.2,72.6,18810.0,,-75.0,3352.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/474170/total"" target=""_blank"">Naver Mobile</a>"
309930,오하임앤컴퍼니,57.925,50.0,42.5,64.2,75.0,1023.0,,-310.0,250.0,-434.99999999999994,,,"<a href=""https://m.stock.naver.com/domestic/stock/309930/total"" target=""_blank"">Naver Mobile</a>"
091580,상신이디피,57.925,50.0,42.5,62.0,77.2,16580.0,,-240.0,2210.0,-162.7450980392157,,,"<a href=""https://m.stock.naver.com/domestic/stock/091580/total"" target=""_blank"">Naver Mobile</a>"
457630,대신밸런스제16호스팩,57.9,50.0,42.0,81.7,,2120.0,163.08,13.0,155.0,-50.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/457630/total"" target=""_blank"">Naver Mobile</a>"
365270,큐라클,57.9,53.3,40.0,80.4,,13970.0,,-1052.0,2956.0,-6.0606060606060606,,,"<a href=""https://m.stock.naver.com/domestic/stock/365270/total"" target=""_blank"">Naver Mobile</a>"
148930,에이치와이티씨,57.9,50.0,42.5,72.1,67.0,3115.0,70.8,44.0,317.0,-88.23529411764706,,,"<a href=""https://m.stock.naver.com/domestic/stock/148930/total"" target=""_blank"">Naver Mobile</a>"
187660,현대ADM,57.875,83.3,42.5,44.7,61.0,7380.0,,-291.0,4093.0,29.946524064171122,,,"<a href=""https://m.stock.naver.com/domestic/stock/187660/total"" target=""_blank"">Naver Mobile</a>"
321550,티움바이오,57.833333333333336,75.0,40.0,58.5,,6040.0,,-400.0,1756.0,40.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/321550/total"" target=""_blank"">Naver Mobile</a>"
090360,로보스타,57.75,50.0,40.0,81.5,59.5,78000.0,,-171.0,7605.0,-312.5,,,"<a href=""https://m.stock.naver.com/domestic/stock/090360/total"" target=""_blank"">Naver Mobile</a>"
161580,필옵틱스,57.7,50.0,55.0,53.3,72.5,48450.0,,-279.0,11339.0,-282.8571428571429,,,"<a href=""https://m.stock.naver.com/domestic/stock/161580/total"" target=""_blank"">Naver Mobile</a>"
043910,자연과환경,57.7,50.0,42.5,70.8,67.5,592.0,,-40.0,671.0,-350.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/043910/total"" target=""_blank"">Naver Mobile</a>"
054450,텔레칩스,57.625,51.9,40.0,74.4,64.2,14920.0,,-1177.0,2260.0,-8800.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/054450/total"" target=""_blank"">Naver Mobile</a>"
095190,이엠코리아,57.625,67.9,40.7,62.1,59.8,2295.0,,-122.0,1498.0,-138.70967741935485,,,"<a href=""https://m.stock.naver.com/domestic/stock/095190/total"" target=""_blank"">Naver Mobile</a>"
432720,퀄리타스반도체,57.6,79.4,42.5,58.5,50.0,12950.0,,-1350.0,1833.0,19.574468085106382,,,"<a href=""https://m.stock.naver.com/domestic/stock/432720/total"" target=""_blank"">Naver Mobile</a>"
102370,케이옥션,57.55,61.8,40.0,61.7,66.7,4125.0,,-185.0,1123.0,12.068965517241379,,,"<a href=""https://m.stock.naver.com/domestic/stock/102370/total"" target=""_blank"">Naver Mobile</a>"
090410,덕신이피씨,57.55,50.0,42.5,72.9,64.8,1333.0,,-31.0,614.0,-107.06521739130434,,,"<a href=""https://m.stock.naver.com/domestic/stock/090410/total"" target=""_blank"">Naver Mobile</a>"
220260,켐트로스,57.525000000000006,55.4,43.7,73.7,57.3,5750.0,359.38,16.0,1527.0,-89.74358974358975,,,"<a href=""https://m.stock.naver.com/domestic/stock/220260/total"" target=""_blank"">Naver Mobile</a>"
166480,코아스템켐온,57.525000000000006,66.7,42.5,41.6,79.3,3265.0,,-326.0,1726.0,65.78947368421053,,,"<a href=""https://m.stock.naver.com/domestic/stock/166480/total"" target=""_blank"">Naver Mobile</a>"
052220,iMBC,57.5,50.0,50.6,57.7,71.7,3330.0,,-273.0,766.0,-470.5882352941177,,,"<a href=""https://m.stock.naver.com/domestic/stock/052220/total"" target=""_blank"">Naver Mobile</a>"
950160,코오롱티슈진,57.475,56.5,42.5,45.9,85.0,89500.0,,-1077.0,74483.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/950160/total"" target=""_blank"">Naver Mobile</a>"
473000,에스케이증권제12호스팩,57.45,,42.4,72.5,,2070.0,129.38,16.0,69.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/473000/total"" target=""_blank"">Naver Mobile</a>"
018620,우진비앤지,57.425,50.0,43.7,75.8,60.2,819.0,,-212.0,237.0,-576.9230769230769,,,"<a href=""https://m.stock.naver.com/domestic/stock/018620/total"" target=""_blank"">Naver Mobile</a>"
045520,크린앤사이언스,57.375,53.0,43.9,55.3,77.3,3530.0,,-1440.0,229.0,-954.5454545454545,,,"<a href=""https://m.stock.naver.com/domestic/stock/045520/total"" target=""_blank"">Naver Mobile</a>"
446540,메가터치,57.324999999999996,50.0,42.5,65.7,71.1,4090.0,,-159.0,850.0,-191.89189189189187,,,"<a href=""https://m.stock.naver.com/domestic/stock/446540/total"" target=""_blank"">Naver Mobile</a>"
372320,큐로셀,57.3,100.0,42.5,36.7,50.0,49300.0,,-2755.0,7128.0,31.413612565445025,,,"<a href=""https://m.stock.naver.com/domestic/stock/372320/total"" target=""_blank"">Naver Mobile</a>"
226360,KH 건설,57.3,50.0,51.8,52.6,74.8,,,,,-601.9354838709678,,,"<a href=""https://m.stock.naver.com/domestic/stock/226360/total"" target=""_blank"">Naver Mobile</a>"
011080,형지I&C,57.275,50.0,42.5,81.5,55.1,680.0,,-178.0,292.0,-1675.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/011080/total"" target=""_blank"">Naver Mobile</a>"
306040,에스제이그룹,57.25,50.0,42.5,82.5,54.0,9770.0,,-936.0,964.0,-1428.5714285714287,,,"<a href=""https://m.stock.naver.com/domestic/stock/306040/total"" target=""_blank"">Naver Mobile</a>"
234920,자이글,57.25,73.0,40.0,61.4,54.6,5310.0,,-550.0,718.0,71.26436781609196,,,"<a href=""https://m.stock.naver.com/domestic/stock/234920/total"" target=""_blank"">Naver Mobile</a>"
058110,멕아이씨에스,57.25,86.1,42.5,52.9,47.5,1830.0,,-446.0,294.0,36.52173913043478,,,"<a href=""https://m.stock.naver.com/domestic/stock/058110/total"" target=""_blank"">Naver Mobile</a>"
226330,신테카바이오,57.25,79.4,42.5,41.4,65.7,3670.0,,-966.0,890.0,-7.926829268292683,,,"<a href=""https://m.stock.naver.com/domestic/stock/226330/total"" target=""_blank"">Naver Mobile</a>"
226950,올릭스,57.23333333333333,50.0,40.0,81.7,,127300.0,,-2259.0,25702.0,-71.54150197628458,,,"<a href=""https://m.stock.naver.com/domestic/stock/226950/total"" target=""_blank"">Naver Mobile</a>"
358570,지아이이노베이션,57.23333333333333,50.0,40.0,81.7,,14800.0,,-897.0,9453.0,-3.373015873015873,,,"<a href=""https://m.stock.naver.com/domestic/stock/358570/total"" target=""_blank"">Naver Mobile</a>"
304100,솔트룩스,57.23333333333333,50.0,40.0,81.7,,26950.0,,-915.0,3394.0,-82.75862068965517,,,"<a href=""https://m.stock.naver.com/domestic/stock/304100/total"" target=""_blank"">Naver Mobile</a>"
276040,스코넥,57.23333333333333,50.0,40.0,81.7,,1036.0,,-486.0,224.0,-16.923076923076923,,,"<a href=""https://m.stock.naver.com/domestic/stock/276040/total"" target=""_blank"">Naver Mobile</a>"
397030,에이프릴바이오,57.23333333333333,50.0,40.0,81.7,,65400.0,,-39.0,15266.0,-111.68831168831169,,,"<a href=""https://m.stock.naver.com/domestic/stock/397030/total"" target=""_blank"">Naver Mobile</a>"
225570,넥슨게임즈,57.225,50.0,42.5,66.4,70.0,12080.0,,-482.0,7956.0,-236.63793103448273,,,"<a href=""https://m.stock.naver.com/domestic/stock/225570/total"" target=""_blank"">Naver Mobile</a>"
006620,동구바이오제약,57.225,50.0,45.2,75.7,58.0,5430.0,201.11,27.0,1546.0,-94.8051948051948,,,"<a href=""https://m.stock.naver.com/domestic/stock/006620/total"" target=""_blank"">Naver Mobile</a>"
064090,인크레더블버즈,57.175,66.7,42.5,82.0,37.5,798.0,,-189.0,397.0,-370.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/064090/total"" target=""_blank"">Naver Mobile</a>"
200350,아티스트스튜디오,57.175,50.0,42.5,61.2,75.0,5260.0,,-1562.0,526.0,-175.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/200350/total"" target=""_blank"">Naver Mobile</a>"
064260,다날,57.150000000000006,50.0,42.5,69.4,66.7,8440.0,,-635.0,6362.0,-83.26359832635984,,,"<a href=""https://m.stock.naver.com/domestic/stock/064260/total"" target=""_blank"">Naver Mobile</a>"
048770,TPC,57.125,50.0,42.5,65.8,70.2,3805.0,,-380.0,597.0,-84.84848484848484,,,"<a href=""https://m.stock.naver.com/domestic/stock/048770/total"" target=""_blank"">Naver Mobile</a>"
246710,티앤알바이오팹,57.075,100.0,40.0,27.5,60.8,3140.0,,-386.0,1494.0,30.434782608695656,,,"<a href=""https://m.stock.naver.com/domestic/stock/246710/total"" target=""_blank"">Naver Mobile</a>"
175140,휴먼테크놀로지,57.025000000000006,53.0,42.5,67.3,65.3,3995.0,,-1065.0,997.0,-730.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/175140/total"" target=""_blank"">Naver Mobile</a>"
215100,로보로보,57.025000000000006,52.9,42.5,86.2,46.5,9180.0,,-36.0,1868.0,-133.33333333333331,,,"<a href=""https://m.stock.naver.com/domestic/stock/215100/total"" target=""_blank"">Naver Mobile</a>"
290720,푸드나무,57.025000000000006,77.6,42.5,35.2,72.8,2375.0,,-1360.0,816.0,12.711864406779661,,,"<a href=""https://m.stock.naver.com/domestic/stock/290720/total"" target=""_blank"">Naver Mobile</a>"
060230,소니드,57.025000000000006,77.9,42.5,48.0,59.7,1976.0,,-7189.0,170.0,13.60655737704918,,,"<a href=""https://m.stock.naver.com/domestic/stock/060230/total"" target=""_blank"">Naver Mobile</a>"
089230,THE E&M,56.95,66.7,40.0,62.3,58.8,1071.0,,-600.0,327.0,50.179211469534046,,,"<a href=""https://m.stock.naver.com/domestic/stock/089230/total"" target=""_blank"">Naver Mobile</a>"
065650,하이퍼코퍼레이션,56.875,65.6,40.0,55.0,66.9,1742.0,,-4087.0,232.0,-268.2432432432432,,,"<a href=""https://m.stock.naver.com/domestic/stock/065650/total"" target=""_blank"">Naver Mobile</a>"
293780,압타바이오,56.85,71.8,40.0,53.6,62.0,7850.0,,-756.0,2205.0,0.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/293780/total"" target=""_blank"">Naver Mobile</a>"
083660,CSA 코스믹,56.825,50.0,42.5,65.1,69.7,393.0,,-111.0,247.0,-88.88888888888889,,,"<a href=""https://m.stock.naver.com/domestic/stock/083660/total"" target=""_blank"">Naver Mobile</a>"
007720,소노스퀘어,56.8,50.0,43.2,76.5,57.5,625.0,,-126.0,630.0,-200.00050122733137,,,"<a href=""https://m.stock.naver.com/domestic/stock/007720/total"" target=""_blank"">Naver Mobile</a>"
407400,꿈비,56.775000000000006,66.7,42.5,72.2,45.7,4895.0,,-359.0,716.0,-81.48148148148148,,,"<a href=""https://m.stock.naver.com/domestic/stock/407400/total"" target=""_blank"">Naver Mobile</a>"
022220,티케이지애강,56.775000000000006,50.0,42.5,82.3,52.3,609.0,,-158.0,315.0,-1125.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/022220/total"" target=""_blank"">Naver Mobile</a>"
067170,오텍,56.775,50.0,42.5,55.1,79.5,1878.0,,-1004.0,449.0,-27.972027972027973,,,"<a href=""https://m.stock.naver.com/domestic/stock/067170/total"" target=""_blank"">Naver Mobile</a>"
049550,잉크테크,56.77499999999999,54.8,40.0,75.1,57.2,3550.0,,-191.0,696.0,-168.5185185185185,,,"<a href=""https://m.stock.naver.com/domestic/stock/049550/total"" target=""_blank"">Naver Mobile</a>"
355390,크라우드웍스,56.75,66.0,42.5,53.6,64.9,3230.0,,-1047.0,439.0,-25.274725274725274,,,"<a href=""https://m.stock.naver.com/domestic/stock/355390/total"" target=""_blank"">Naver Mobile</a>"
217190,제너셈,56.72500000000001,50.0,52.9,68.7,55.3,5890.0,34.44,171.0,775.0,-66.17647058823529,,,"<a href=""https://m.stock.naver.com/domestic/stock/217190/total"" target=""_blank"">Naver Mobile</a>"
086820,바이오솔루션,56.725,77.5,42.5,57.0,49.9,8520.0,,-433.0,2070.0,-238.70967741935485,,,"<a href=""https://m.stock.naver.com/domestic/stock/086820/total"" target=""_blank"">Naver Mobile</a>"
334970,프레스티지바이오로직스,56.725,66.7,42.5,53.6,64.1,2855.0,,-437.0,2220.0,31.31067961165049,,,"<a href=""https://m.stock.naver.com/domestic/stock/334970/total"" target=""_blank"">Naver Mobile</a>"
138070,신진에스엠,56.675,50.0,45.2,85.8,45.7,1894.0,,-45.0,332.0,-128.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/138070/total"" target=""_blank"">Naver Mobile</a>"
099520,DGI,56.675,50.0,42.5,62.9,71.3,1284.0,,-72.0,581.0,-28.000000000000004,,,"<a href=""https://m.stock.naver.com/domestic/stock/099520/total"" target=""_blank"">Naver Mobile</a>"
900270,헝셩그룹,56.675,50.0,40.8,85.9,50.0,145.0,,-13.0,354.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/900270/total"" target=""_blank"">Naver Mobile</a>"
